"CountyName","StateAbbr","LocationName","asset_id","asset_latitude","asset_longitude","CountyFIPS","AsthmaRate","h_TotalPopulation","SmokingRate","h_latitude","h_longitude","emissions_per_sq_mile","ALAND_SQMI","PopulationDensity","Temp","StateDesc","asset_name","County","Population"
"ogemaw","MI",26129950350,1833613112,44.375,-84.125,26129,11.25,2614.5,23.95,44.33316101,-84.120350145,0.00207451049723929,563.503,37,43.1833,"Michigan","United States_Michigan_","ogemaw county",20997
"colquitt","GA",13071970300,1833545170,31.25,-83.75,13071,12.1,5765,28.4,31.22775979,-83.7907653,0.00492789349656398,547.037,83,67.9167,"Georgia","United States_Georgia_","colquitt county",45600
"scott","IA",19163010350.5,1833544571,41.625,-90.75,19163,8.55,3993,18.7,41.602991425,-90.77235359,0.00211694297396832,458.086,378,48.6583,"Iowa","United States_Iowa_","scott county",172943
"somerset","MD",24039930500,1833561072,38,-75.75,24039,10.3,4396,20.2,38.01114683,-75.74693695,0.000432046109389276,319.749,80,59.6667,"Maryland","United States_Maryland_","somerset county",25616
"ventura","CA",6111004103.5,1833565251.5,34.3125,-119,6111,8.65,5267.5,12,34.289194315,-118.98419145,0.00695624711869746,1842.475,459,57.6917,"California","United States_California_","ventura county",846006
"palo alto","IA",19147960200,1833545269,43.0833333333333,-94.6666666666667,19147,8.2,2593.66666666667,16,43.0964631066667,-94.6581240566667,0.00735061435233792,563.864,16,44.6167,"Iowa","United States_Iowa_","palo alto county",8886
"beckham","OK",40009966500,1833551703.75,35.3125,-99.6875,40009,10.5,4118.75,22.4,35.2737856475,-99.7074497475,0.0122138752768463,901.679,24,60.0417,"Oklahoma","United States_Oklahoma_","beckham county",21859
"adams","IA",19003950200,1833546136,41,-94.75,19003,8.5,2287,18.2,40.95286475,-94.80442179,0.00136587463577111,423.433,9,48.3583,"Iowa","United States_Iowa_","adams county",3602
"franklin","ID",16041970200,1833556984,42,-111.75,16041,9.6,6718,16,42.06328016,-111.7172174,0.000840104204560674,663.019,21,43.475,"Idaho","United States_Idaho_","franklin county",13876
"carroll","IL",17015960550,1833547819.5,42,-89.875,17015,9.15,2117,19.05,41.992053435,-89.894015065,0.00459433005621784,445.406,32,47.9833,"Illinois","United States_Illinois_","carroll county",14305
"douglas","OR",41019095000,1833568907,43.3333333333333,-123.416666666667,41019,10.6333333333333,4694.5,18.1166666666667,43.3131697816667,-123.4328895,0.00266227145826934,5035.67,22,50.975,"Oregon","United States_Oregon_","douglas county",110980
"natchitoches","LA",22069000600,1833563813,31.75,-93,22069,12.4,8434,24.8,31.74858637,-93.0591211,0.000215879247880574,1252.275,30,66.3833,"Louisiana","United States_Louisiana_","natchitoches parish",38158
"weld","CO",8123002126.25,1833554402.375,40.34375,-104.53125,8123,9.6875,5616.875,17.9125,40.31678211875,-104.546071375,0.00265784732140306,3984.929,81,47.45,"Colorado","United States_Colorado_","weld county",324492
"washakie","WY",56043000301,1833544674,44,-108,56043,9.4,2665,19,44.01436029,-107.956403,0.0811107408212031,2238.674,3,42.4833,"Wyoming","United States_Wyoming_","washakie county",7805
"cassia","ID",16031950333.3333,1833551542.66667,42.5,-113.75,16031,10.1666666666667,4462,16.3333333333333,42.5107844433333,-113.737748733333,0.0349098325672994,2565.61,9,45.2583,"Idaho","United States_Idaho_","cassia county",24030
"montgomery","KY",21173920351,1833561522,38,-83.875,21173,10.85,5304.5,27.4,37.990022565,-83.897546475,0.000976714264533336,197.349,143,56.2917,"Kentucky","United States_Kentucky_","montgomery county",28157
"montgomery","GA",13209950100,1833547398,32.25,-82.5,13209,9.2,1978,20.3,32.28307504,-82.53222939,0.00641808913548305,241.145,38,68.2667,"Georgia","United States_Georgia_","montgomery county",9172
"rooks","KS",20163974633.3333,1833556604.33333,39.4166666666667,-99.3333333333333,20163,9.63333333333333,2410.66666666667,18.0333333333333,39.36103498,-99.3227916966667,0.00291226223455372,890.527,6,52.2333,"Kansas","United States_Kansas_","rooks county",4920
"mercer","ND",38057961600,1833572918,47.25,-101.5,38057,8.7,2590,18.4,47.31708531,-101.6297132,0.00470960719889149,1042.781,8,39.025,"North Dakota","United States_North Dakota_","mercer county",8187
"grady","GA",13131950350,1833543562,30.875,-84.25,13131,9.95,2315,22.35,30.88656068,-84.237582185,0.00691738223329666,454.501,54,69.1167,"Georgia","United States_Georgia_","grady county",24633
"ohio","WV",54069002200,1833551454,40,-80.5,54069,10.3,2823,22.2,40.05464396,-80.56526339,0.00040626067756053,105.83,391,52.6583,"West Virginia","United States_West Virginia_","ohio county",41411
"garvin","OK",40049681400,1833578461.5,34.75,-97.25,40049,10.4,2545.5,23,34.75444364,-97.281405515,0.00475970825140464,802.109,35,61.3167,"Oklahoma","United States_Oklahoma_","garvin county",27711
"knox","IL",17095000633.3333,1833545590.33333,40.9166666666667,-90.25,17095,8.86666666666667,3205,16.0333333333333,40.9636028866667,-90.2904717533333,0.00389725954999059,716.385,69,49.7333,"Illinois","United States_Illinois_","knox county",49699
"macon","TN",47111970300,1833551177,36.5,-86,47111,10.9,7449,27.9,36.48288766,-86.02805667,0.000780354198140394,307.144,80,58.8917,"Tennessee","United States_Tennessee_","macon county",24602
"cumberland","NC",37051003002,1833550538,35,-78.875,37051,10,7411,21.05,35.016204725,-78.84938536,0.000801581588561709,652.563,514,64.05,"North Carolina","United States_North Carolina_","cumberland county",335509
"howard","TX",48227950233.3333,1833546147,32.4166666666667,-101.416666666667,48227,9,2537.33333333333,20.1,32.33014747,-101.413918966667,0.00255626313042598,900.791,41,64.3,"Texas","United States_Texas_","howard county",36664
"franklin","AL",1059973200,1833581296,34.5,-87.75,1059,10.4,3919,25.1,34.50277958,-87.75759635,0.000537109966601067,633.919,49,61.95,"Alabama","United States_Alabama_","franklin county",31362
"tensas","LA",22107000200,1833545278.33333,31.9166666666667,-91.3333333333333,22107,11.6333333333333,1750.66666666667,28.8,31.9826157133333,-91.30489131,0.0243897645038001,602.784,7,65.3667,"Louisiana","United States_Louisiana_","tensas parish",4334
"lee","AR",5077470350,1833543847.5,34.75,-90.875,5077,11.65,2933,23.4,34.738108965,-90.842501505,0.0453419359342081,602.621,15,62.7667,"Arkansas","United States_Arkansas_","lee county",8857
"st. francois","MO",29187950600,1833566330,37.75,-90.75,29187,11.2,3336,27.8,37.71373075,-90.59441556,0.00153839875756314,451.887,149,55.375,"Missouri","United States_Missouri_","st. francois county",67215
"prentiss","MS",28117950250,1833550772,34.625,-88.5,28117,10,5220.5,23.15,34.60947939,-88.460677435,0.00177960163136618,414.985,61,61.975,"Mississippi","United States_Mississippi_","prentiss county",25126
"mississippi","AR",5093011175,1833543955,35.75,-90.125,5093,10.8,2717.75,25.8,35.7263245825,-90.08025035,0.0386423984865429,900.576,45,61.5333,"Arkansas","United States_Arkansas_","mississippi county",40651
"izard","AR",5065960250,1833550896.5,36.125,-91.75,5065,9.45,2838,20.85,36.079031335,-91.818635585,0.00226955849506611,580.595,23,57.9917,"Arkansas","United States_Arkansas_","izard county",13629
"napa","CA",6055201336,1833547715,38.4166666666667,-122.333333333333,6055,8.43333333333333,2905.33333333333,10.8333333333333,38.3829757166667,-122.301242566667,0.00412861294930361,748.261,184,59.9917,"California","United States_California_","napa county",137744
"laramie","WY",56021000401,1833615078,41,-104.75,56021,10.5,4626,22.4,41.07880367,-104.8136004,0.000181089161865278,2685.864,37,44.6583,"Wyoming","United States_Wyoming_","laramie county",99500
"yates","NY",36123150200,1833557061,42.75,-77,36123,10.4,5561,19.3,42.71204132,-77.07638353,0.000684788854206602,338.149,74,46.725,"New York","United States_New York_","yates county",24913
"perry","IL",17145030600,1833544242,38,-89.25,17145,10,4143,21.5,38.01886793,-89.22954861,0.00106072276932778,441.843,47,56,"Illinois","United States_Illinois_","perry county",20916
"lucas","OH",39095008902,1833546274,41.5,-83.75,39095,9.2,6125,16.4,41.49407594,-83.74888262,0.00240690836606191,339.655,1261,52,"Ohio","United States_Ohio_","lucas county",428348
"harrison","IN",18061060500,1833551359,38.25,-86,18061,9.4,5885,20.7,38.19160068,-86.02811429,0.00028344301944191,484.516,84,56.6167,"Indiana","United States_Indiana_","harrison county",40515
"overton","TN",47133950200,1833555255,36.5,-85.25,47133,10.6,1744,26.6,36.49062489,-85.32093888,0.000175624774765696,433.485,51,59.0333,"Tennessee","United States_Tennessee_","overton county",22241
"yuma","CO",8125963100,1833605145,40,-102,8125,9.9,4602,17.7,40.01488426,-102.2625254,0.003660142926807,2364.398,4,50.0417,"Colorado","United States_Colorado_","yuma county",10019
"maury","TN",47119010601,1833549566.5,35.625,-87.125,47119,9.6,4202,21.45,35.642301755,-87.11963623,0.00147804155277009,613.139,157,60.3,"Tennessee","United States_Tennessee_","maury county",96387
"cass","MN",27021960600,1833605657,46.75,-94.5,27021,9.7,2959,22,46.83806462,-94.51862747,0.000983267964922562,2021.473,15,38.5333,"Minnesota","United States_Minnesota_","cass county",29779
"osceola","IA",19143460200,1833555691,43.25,-95.5,19143,8.7,2930,19.2,43.36038232,-95.57020897,0.013026653509473,398.687,15,43.175,"Iowa","United States_Iowa_","osceola county",5958
"calloway","KY",21035010400,1833550301,36.625,-88.375,21035,9.9,3691.5,22.15,36.621993755,-88.298642515,0.000696525500463421,385.03,101,58.8583,"Kentucky","United States_Kentucky_","calloway county",39001
"sioux","IA",19167070300,1833548975.4,43.1,-96.2,19167,8.1,4164.8,16.72,43.0787374,-96.162427434,0.00842898847128091,767.914,45,44.5417,"Iowa","United States_Iowa_","sioux county",34855
"gilchrist","FL",12041950201,1833543492,29.75,-82.75,12041,9.5,2112,24,29.78441017,-82.70170478,0.00402272577886087,349.695,53,71.1333,"Florida","United States_Florida_","gilchrist county",18582
"allen","LA",22003950366.6667,1833549621.66667,30.5833333333333,-92.9166666666667,22003,9.46666666666667,6911,24.2666666666667,30.5742290533333,-92.8542045533333,0.00222183166937186,761.812,34,67.5417,"Louisiana","United States_Louisiana_","allen parish",25627
"warren","IL",17187870150,1833545309.5,40.875,-90.75,17187,9.1,2445.5,17.9,40.8303489,-90.667413455,0.000472655792286167,542.384,31,49.8,"Illinois","United States_Illinois_","warren county",16844
"edwards","IL",17047956950,1833544279.5,38.375,-88,17047,9.25,2292.5,19.1,38.41454021,-88.05336578,0.0020715480149362,222.4,29,56.2167,"Illinois","United States_Illinois_","edwards county",6395
"nance","NE",31125966100,1833546228,41.5,-98,31125,8.2,3735,17.2,41.3973009,-97.9922251,0.00195852463012606,441.598,8,48.6083,"Nebraska","United States_Nebraska_","nance county",3519
"aitkin","MN",27001770100,1833549529,46.75,-93.5,27001,9.1,2327,18.7,46.77176782,-93.33428135,0.00608608964495158,1821.797,9,38.1667,"Minnesota","United States_Minnesota_","aitkin county",15886
"clinton","IN",18023950400,1833553630,40.25,-86.375,18023,9.6,3234,19.4,40.27452415,-86.4100343,0.00309674547455849,405.067,80,50.925,"Indiana","United States_Indiana_","clinton county",32399
"dunn","WI",55033970200,1833546812,45,-92,55033,9.8,4737,20.2,45.01270342,-92.02564896,0.00107232257195139,850.16,53,42.3,"Wisconsin","United States_Wisconsin_","dunn county",45368
"yellow medicine","MN",27173970250,1833546399.75,44.75,-95.875,27173,9.15,2609.5,19.275,44.7206053175,-95.86960323,0.0118671814527264,759.101,13,42.15,"Minnesota","United States_Minnesota_","yellow medicine county",9709
"andrews","TX",48003950400,1833557825.5,32.25,-102.375,48003,8.6,2711,19.2,32.19231616,-102.4731459,0.00219080359268952,1500.721,12,63.4833,"Texas","United States_Texas_","andrews county",18705
"mcdonough","IL",17109010100,1833555567,40.5,-90.5,17109,9.9,3782,21.9,40.58521204,-90.50321662,0.00117795850607308,589.323,50,50.95,"Illinois","United States_Illinois_","mcdonough county",29682
"dale","AL",1045020600,1833544645,31.4166666666667,-85.6666666666667,1045,9.46666666666667,2435,21.9,31.40784123,-85.6183399833333,0.00346258522993795,561.101,88,68.0583,"Alabama","United States_Alabama_","dale county",49172
"colbert","AL",1033020733.66667,1833546219.33333,34.75,-87.75,1033,9.1,3319.66666666667,18.7333333333333,34.7457314033333,-87.74848713,0.00479337707373403,592.745,93,62.1333,"Alabama","United States_Alabama_","colbert county",55241
"malheur","OR",41045970450,1833544672,44,-117.125,41045,10.85,4276,19.45,44.004103755,-117.1425326,0.00461143773536231,9887.711,3,47.4667,"Oregon","United States_Oregon_","malheur county",30571
"yoakum","TX",48501950100,1833566117.5,33.25,-102.875,48501,8.8,2025,19.6,33.22146368,-102.8393214,0.00117296129244663,799.715,11,60.2667,"Texas","United States_Texas_","yoakum county",8713
"osborne","KS",20141474100,1833595191,39.25,-98.75,20141,9.2,3858,16.9,39.35034848,-98.76797186,0.00196843022494882,892.516,4,52.3333,"Kansas","United States_Kansas_","osborne county",3421
"geauga","OH",39055312400,1833610997,41.5,-81,39055,12.5,2544,30.7,41.46265661,-81.02819272,0.000283394049552439,400.3,234,49.7583,"Ohio","United States_Ohio_","geauga county",93649
"mcdowell","WV",54047954351.5,1833553777.5,37.375,-81.5,54047,13,2856.5,31.6,37.344768825,-81.55633479,0.00234648756425267,533.458,33,55.5667,"West Virginia","United States_West Virginia_","mcdowell county",17624
"cherokee","IA",19035080200,1833546491.5,42.75,-95.625,19035,8.35,3681,17.35,42.730355065,-95.65160365,0.00252474657519121,576.907,19,44.9417,"Iowa","United States_Iowa_","cherokee county",11235
"broward","FL",12011020315,1833543423,26.25,-80.25,12011,8,4903,15.4,26.25178836,-80.24228869,0.000356468908023408,1202.82,1623,77.475,"Florida","United States_Florida_","broward county",1952778
"peoria","IL",17143004101,1833546103,40.75,-89.75,17143,8.5,6494,13.4,40.75437297,-89.72150006,0.0086753736830488,618.715,290,51.0167,"Illinois","United States_Illinois_","peoria county",179179
"ottawa","MI",26139024300,1833553538,43,-86,26139,10.4,4092,17,42.99185603,-85.96325586,0.00301240793413543,563.511,518,47.7083,"Michigan","United States_Michigan_","ottawa county",291830
"allen","OH",39003011050,1833545313,40.75,-84.125,39003,9.55,7776.5,19.5,40.76782909,-84.117887235,0.000658330348072076,402.504,254,51.675,"Ohio","United States_Ohio_","allen county",102351
"livingston","MO",29117480350,1833551415,39.75,-93.625,29117,10.9,2505.5,26.65,39.7655408,-93.56917393,0.00376652301150216,532.303,29,52.2167,"Missouri","United States_Missouri_","livingston county",15227
"cheyenne","CO",8017960600,1833607984,39,-102.75,8017,9.7,1836,17.4,38.82793184,-102.6034043,0.00147866353801573,1778.276,1,50.45,"Colorado","United States_Colorado_","cheyenne county",1831
"putnam","IN",18133956250,1833549981.5,39.75,-86.875,18133,10,4896.5,22.2,39.705015955,-86.84647101,0.0018783748307131,480.537,78,51.7667,"Indiana","United States_Indiana_","putnam county",37576
"hot spring","AR",5059020600,1833550888,34.25,-93,5059,9.8,3818,21.3,34.32718075,-92.96798715,0.0189587636247043,615.29,55,62.3917,"Arkansas","United States_Arkansas_","hot spring county",33771
"parker","TX",48367140505.5,1833567322,32.875,-97.875,48367,9.2,5302,21.05,32.834634255,-97.857344795,0.00108079416005,903.72,158,64.8333,"Texas","United States_Texas_","parker county",142878
"bennington","VT",50003970800,1833615162,43,-73.25,50003,10.6,3590,15.1,42.980436,-73.20798905,0.000598110018584931,674.996,53,42.95,"Vermont","United States_Vermont_","bennington county",35470
"todd","KY",21219950250,1833546501,36.875,-87.25,21219,10.3,2242,25.15,36.84069749,-87.213855445,0.000715495050301495,374.503,33,59.2333,"Kentucky","United States_Kentucky_","todd county",12294
"roosevelt","NM",35041000200,1833555060,34.25,-103.5,35041,10.4,3701,22.5,34.19304354,-103.3445244,0.0500376065783411,2446.051,8,58.65,"New Mexico","United States_New Mexico_","roosevelt county",18500
"crisp","GA",13081010100,1833543625,32,-83.75,13081,11.2,4130,24.8,32.00567928,-83.70820396,0.00299050684619246,272.68,82,68.1333,"Georgia","United States_Georgia_","crisp county",22372
"mcminn","TN",47107970102,1833547535,35.5,-84.5,47107,10.1,4655,24.5,35.51964809,-84.54269249,0.00104427270484055,430.117,125,61.4,"Tennessee","United States_Tennessee_","mcminn county",53794
"fayette","PA",42051261000,1833553356,40,-79.75,42051,10.3,2528,21.4,40.00995092,-79.7317781,0.000535352855476948,790.354,164,51.65,"Pennsylvania","United States_Pennsylvania_","fayette county",129274
"wilbarger","TX",48487950525,1833549900,34.125,-99.375,48487,9.65,3383.75,22.5,34.122926925,-99.28731603,0.00539815797955698,970.946,13,63.2667,"Texas","United States_Texas_","wilbarger county",12769
"new castle","DE",10003014637,1833557656,39.5833333333333,-75.5833333333333,10003,10,6887.66666666667,16.8666666666667,39.58225979,-75.62241164,0.000705601299171721,426.318,1311,55.8833,"Delaware","United States_Delaware_","new castle county",558753
"gray","TX",48179950100,1833610428,35.25,-101,48179,8.2,4538,21.7,35.39928911,-100.8106662,0.00498266989796778,925.974,24,58.4333,"Texas","United States_Texas_","gray county",21886
"gibson","IN",18051050100,1833545682,38.25,-87.75,18051,10.1,4026,22.3,38.28259082,-87.76984475,0.000707681264227513,487.422,69,56.1583,"Indiana","United States_Indiana_","gibson county",33659
"baldwin","AL",1003011035.66667,1833564894.33333,30.5833333333333,-87.6666666666667,1003,9.9,5410.33333333333,24.0666666666667,30.6009579933333,-87.6616187033333,0.00213187341485543,1589.823,140,68.8333,"Alabama","United States_Alabama_","baldwin county",223234
"randolph","WV",54083966200,1833544357,39,-79.75,54083,10.5,3735,22.3,38.96888091,-79.81039277,0.000409907993449913,1039.7,28,50.3583,"West Virginia","United States_West Virginia_","randolph county",28695
"berrien","GA",13019970300,1833543586,31.25,-83.25,13019,9.7,2882,23.7,31.24529653,-83.28864632,0.00385186971486079,453.376,43,68.2,"Georgia","United States_Georgia_","berrien county",19397
"covington","AL",1039962500,1833549625,31.1666666666667,-86.3333333333333,1039,11,2833,25.2666666666667,31.19367662,-86.3654379,0.00236951541048492,1030.559,36,67.8583,"Alabama","United States_Alabama_","covington county",37049
"hamilton","IL",17065973200,1833545642,38,-88.5,17065,9.3,2465,19.3,37.99389807,-88.53971892,0.00348219868224935,434.647,19,56.3333,"Illinois","United States_Illinois_","hamilton county",8116
"adair","OK",40001376833.3333,1833558285,35.8333333333333,-94.6666666666667,40001,12.5666666666667,5101.66666666667,30.2333333333333,35.8550856333333,-94.6544026533333,0.00204399887362367,573.855,39,58.8583,"Oklahoma","United States_Oklahoma_","adair county",22194
"madison","KY",21151010550,1833566408.5,37.75,-84.375,21151,10.2,5912.5,23.1,37.749937255,-84.342822615,0.000682710453416153,437.353,213,57.2667,"Kentucky","United States_Kentucky_","madison county",92987
"ingham","MI",26065003801,1833574660,42.75,-84.5,26065,10.4,4077,11,42.75157961,-84.50127691,0.00134186948887882,556.063,526,47.5667,"Michigan","United States_Michigan_","ingham county",292406
"garza","TX",48169950100,1833557618,33.25,-101.5,48169,8.6,6461,21.6,33.17990364,-101.298457,0.00259961428734265,893.414,7,62.875,"Texas","United States_Texas_","garza county",6229
"anson","NC",37007920200,1833549084.5,35,-80.125,37007,10.25,5794.5,24.9,35.01183583,-80.08784923,0.00114105405733172,531.461,46,63.9,"North Carolina","United States_North Carolina_","anson county",24446
"missaukee","MI",26113960100,1833546762,44.5,-85,26113,11.1,3882,24.3,44.42894706,-85.0803295,0.010758354128587,564.788,27,42.7167,"Michigan","United States_Michigan_","missaukee county",15118
"o'brien","IA",19141490366.6667,1833550057.66667,43.0833333333333,-95.6666666666667,19141,8.46666666666667,3449.33333333333,17.7666666666667,43.02875967,-95.6907887433333,0.00387629814297674,573.035,24,44.2083,"Iowa","United States_Iowa_","o'brien county",13753
"brown","SD",46013951680,1833549946.2,45.55,-98.4,46013,7.96,5055.2,15.66,45.560263434,-98.45234497,0.00463220870484321,1713.03,23,40.0917,"South Dakota","United States_South Dakota_","brown county",38839
"yakima","WA",53077106534.1111,1833561328.88889,46.4722222222222,-120.416666666667,53077,10.7666666666667,5129.77777777778,18.5555555555556,46.4857447155556,-120.385426644444,0.00267130551662569,4294.512,58,45.7833,"Washington","United States_Washington_","yakima county",250873
"umatilla","OR",41059949400,1833560465.77778,45.7777777777778,-118.75,41059,11.0222222222222,4280.33333333333,19.7777777777778,45.7767990277778,-118.7180124,0.0215753874148489,3215.449,24,47.8417,"Oregon","United States_Oregon_","umatilla county",77950
"chattooga","GA",13055010200,1833561146,34.5,-85.375,13055,9.65,2573,23.95,34.50186272,-85.34260488,0.000781813027042662,313.327,79,62.1917,"Georgia","United States_Georgia_","chattooga county",24789
"union","KY",21225950200,1833546579.5,37.625,-88,21225,10.5,3267.5,26.1,37.673986465,-87.936349315,0.00092366279365973,342.856,42,57.175,"Kentucky","United States_Kentucky_","union county",14381
"jackson","IN",18071967966.6667,1833546395,38.9166666666667,-86.0833333333333,18071,9.9,4438,21.6,38.9185567366667,-86.0408720466667,0.00143727000099862,509.974,87,54.6917,"Indiana","United States_Indiana_","jackson county",44231
"brown","KS",20013480700,1833546869,39.75,-95.625,20013,10,3191,20,39.811725615,-95.54515045,0.00283411388732717,570.871,17,52.05,"Kansas","United States_Kansas_","brown county",9564
"brown","MN",27015960500,1833546722,44.25,-94.75,27015,8.9,3832,18.3,44.29186877,-94.7139077,0.0397818506333902,611.109,41,43.1167,"Minnesota","United States_Minnesota_","brown county",25008
"crook","WY",56011950200,1833611109,44.5,-104.75,56011,9.4,4481,18,44.65451371,-104.6702997,0.00281077786774892,2854.48,3,41.0833,"Wyoming","United States_Wyoming_","crook county",7584
"bennett","SD",46007941200,1833546564,43.25,-101.5,46007,12.2,1812,32.9,43.19505508,-101.6634859,0.0362948050813269,1184.642,3,44.375,"South Dakota","United States_South Dakota_","bennett county",3365
"limestone","AL",1083021000,1833550952,34.75,-87,1083,10.7,2445,22.9,34.78541344,-86.98294003,0.0014814281824923,559.955,177,62.4083,"Alabama","United States_Alabama_","limestone county",98915
"henry","IA",19087970400,1833550484,41,-91.5,19087,8.3,4934,20.1,40.95038919,-91.52557735,0.00580255910147037,434.287,46,48.8333,"Iowa","United States_Iowa_","henry county",19954
"ashley","AR",5003960250,1833546530.5,33.1875,-91.75,5003,10.375,2851.25,24.125,33.2096040375,-91.77621548,0.0406930263836763,925.359,21,65.0667,"Arkansas","United States_Arkansas_","ashley county",19657
"randolph","AL",1111000200,1833564803,33.375,-85.5,1111,10.1,3940.5,23.8,33.355849605,-85.51933784,0.00216245996827138,580.549,39,63.1917,"Alabama","United States_Alabama_","randolph county",22722
"rio blanco","CO",8103951100,1833590152,40,-108,8103,9.8,3858,18.6,39.98462544,-107.8984043,0.00184146194969031,3220.971,2,43.7,"Colorado","United States_Colorado_","rio blanco county",6324
"moultrie","IL",17139977000,1833544443,39.75,-88.75,17139,9.3,2523,20.5,39.72177463,-88.69127437,0.000546677065534797,335.961,43,52.55,"Illinois","United States_Illinois_","moultrie county",14501
"quitman","MS",28119950150,1833543816,34.375,-90.25,28119,12.7,2044.5,26,34.30823636,-90.288534795,0.0553663315295945,405.012,17,63.4833,"Mississippi","United States_Mississippi_","quitman county",6792
"saunders","NE",31155968300,1833550891,41.25,-96.625,31155,8,4853,16.95,41.1919286,-96.617305095,0.00218897280512886,749.29,29,49.675,"Nebraska","United States_Nebraska_","saunders county",21578
"jefferson","WV",54037972750.5,1833562715.5,39.25,-77.875,54037,10.4,4406.5,23.7,39.26212521,-77.848232875,0.000586648468965762,209.296,273,55.075,"West Virginia","United States_West Virginia_","jefferson county",57146
"jones","GA",13169030301,1833549957,33,-83.5,13169,9.3,7232,19.8,33.00062012,-83.55938926,0.000253562900162079,393.942,73,66.1833,"Georgia","United States_Georgia_","jones county",28735
"pembina","ND",38067950275,1833546233,48.875,-97.625,38067,8.5125,1485.125,17.7875,48.8011749675,-97.5905537475,0.00532308242397724,1118.678,6,37.225,"North Dakota","United States_North Dakota_","pembina county",6801
"steuben","IN",18151970900,1833546319,41.75,-85,18151,9.3,2229,18.9,41.72837145,-85.00662877,0.000705350675450645,308.777,112,48.375,"Indiana","United States_Indiana_","steuben county",34594
"waller","TX",48473680300,1833557431,30,-96,48473,10,10369,19.9,30.04739759,-95.97669948,0.00124536595143957,513.257,108,69.6333,"Texas","United States_Texas_","waller county",55246
"meade","KY",21163970402,1833549003,38,-86.25,21163,10.1,7559,23,37.98538877,-86.14612542,0.000625909519237786,305.443,94,56.4917,"Kentucky","United States_Kentucky_","meade county",28572
"hamilton","KS",20075958600,1833609728,38,-101.75,20075,9.7,2690,19.2,37.9991828,-101.7912465,0.000166170668824193,996.514,3,53,"Kansas","United States_Kansas_","hamilton county",2539
"knox","NE",31107976266.6667,1833553714,42.5833333333333,-97.875,31107,8.1,2897.5,15.5833333333333,42.5983756266667,-97.9027386233333,0.00435750934798006,1108.443,8,46.2667,"Nebraska","United States_Nebraska_","knox county",8332
"mobile","AL",1097006502,1833543539.5,30.625,-88.25,1097,9.5,5188.5,24,30.63197231,-88.24482389,0.00403300675111499,1229.41,336,68.8167,"Alabama","United States_Alabama_","mobile county",413210
"johnson","NE",31097967566.6667,1833548115.33333,40.3333333333333,-96.1666666666667,31097,8.03333333333333,2807.66666666667,19.3333333333333,40.36397968,-96.2015341433333,0.00732349684076522,376.073,13,50.4083,"Nebraska","United States_Nebraska_","johnson county",5071
"goochland","VA",51075400400,1833548977,37.75,-78,51075,9.4,5556,15.3,37.72233277,-77.94990337,9.56898748723453e-05,280.631,85,58.65,"Virginia","United States_Virginia_","goochland county",23753
"canyon","ID",16027021635,1833545973.66667,43.6666666666667,-116.75,16027,10.8333333333333,7218.66666666667,19.8,43.6860472566667,-116.756965433333,0.00491739831339886,587.047,392,51.6417,"Idaho","United States_Idaho_","canyon county",229849
"eddy","ND",38027959200,1833544904,47.75,-99,38027,8.5,2385,16.8,47.7175748,-98.90158679,0.00331190631757463,630.239,4,36.9333,"North Dakota","United States_North Dakota_","eddy county",2287
"freeborn","MN",27047180200,1833551296,43.6666666666667,-93.4166666666667,27047,8.83333333333333,3011.66666666667,18.0666666666667,43.7068040533333,-93.3968936966667,0.00483522117934944,707.245,43,42.9583,"Minnesota","United States_Minnesota_","freeborn county",30281
"dubuque","IA",19061010202,1833546443,42.5,-91,19061,8,4108,16.5,42.49027436,-90.95006837,0.00147062274245288,608.299,160,46.2667,"Iowa","United States_Iowa_","dubuque county",97311
"reagan","TX",48383950100,1833551182,31.375,-101.5,48383,8.2,3367,17.9,31.36618443,-101.5230288,0.00137509911957653,1175.314,3,65.2333,"Texas","United States_Texas_","reagan county",3849
"boone","MO",29019001768.3333,1833548543.66667,39.0833333333333,-92.3333333333333,29019,10.3666666666667,5161.33333333333,20.9333333333333,39.06962238,-92.29455915,0.00870639689107794,685.551,263,54.55,"Missouri","United States_Missouri_","boone county",180463
"newton","MS",28101050200,1833548630,32.5,-89.25,28101,10.6,3519,23.1,32.52797993,-89.20696161,0.0021140864682321,577.855,36,66,"Mississippi","United States_Mississippi_","newton county",21018
"ellsworth","KS",20053086650,1833545730.5,38.75,-98.125,20053,9.25,3248.5,17.6,38.722148065,-98.251428535,0.000746104119258315,715.575,9,54,"Kansas","United States_Kansas_","ellsworth county",6102
"bourbon","KS",20011955675,1833545617,37.875,-94.875,20011,10.075,2917.75,18.375,37.8750785225,-94.8312989725,0.01968479137651,635.471,23,55.6667,"Kansas","United States_Kansas_","bourbon county",14534
"harnett","NC",37085071053.5,1833547018,35.375,-78.875,37085,9.6,2337.5,19.7,35.371292825,-78.876549745,0.00209465977109874,595.022,229,63.2833,"North Carolina","United States_North Carolina_","harnett county",135976
"bailey","TX",48017950100,1833550885,34.25,-102.75,48017,8.2,7165,17,34.068509,-102.8298616,0.00613520294712614,826.972,8,58.2333,"Texas","United States_Texas_","bailey county",7000
"steele","ND",38091968700,1833544866,47.375,-97.75,38091,8.1,1975,14.6,47.45613892,-97.72468968,0.0791297019864038,712.143,3,36.5333,"North Dakota","United States_North Dakota_","steele county",1890
